n,eeg_to_speech_top1,speech_to_eeg_top1,eeg_to_speech_top5,speech_to_eeg_top5,eeg_to_speech_mean_rank,speech_to_eeg_mean_rank,positive_cosine_mean,negative_cosine_mean,pos_minus_neg,time_shift_n,time_shift_eeg_to_speech_top1,time_shift_speech_to_eeg_top1,time_shift_eeg_to_speech_top5,time_shift_speech_to_eeg_top5,time_shift_eeg_to_speech_mean_rank,time_shift_speech_to_eeg_mean_rank,time_shift_positive_cosine_mean,time_shift_negative_cosine_mean,time_shift_pos_minus_neg,material_shift_n,material_shift_eeg_to_speech_top1,material_shift_speech_to_eeg_top1,material_shift_eeg_to_speech_top5,material_shift_speech_to_eeg_top5,material_shift_eeg_to_speech_mean_rank,material_shift_speech_to_eeg_mean_rank,material_shift_positive_cosine_mean,material_shift_negative_cosine_mean,material_shift_pos_minus_neg,fold,n_train_windows,n_val_windows,n_val_pair_keys,best_val_loss,best_epoch,final_temperature
14.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.42857142857142855,7.357142857142857,6.214285714285714,0.5623200888332411,0.5609106710022213,0.001409417831019888,14.0,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,7.428571428571429,6.857142857142857,0.5614225531383273,0.5609797122095224,0.0004428409288049773,14.0,0.07142857142857142,0.0,0.35714285714285715,0.42857142857142855,7.428571428571429,6.857142857142857,0.5614225531383273,0.5609797122095224,0.0004428409288049773,speaker-53_emotion-disgust,45850,784,14,2.6349085909979686,2,0.1066734813381226
14.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.5,7.428571428571429,6.571428571428571,0.45068987383718956,0.44909988821763075,0.0015899856195588091,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.42857142857142855,7.571428571428571,6.785714285714286,0.4493915008170946,0.4491997630653302,0.0001917377517643981,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.42857142857142855,7.571428571428571,6.785714285714286,0.4493915008170946,0.4491997630653302,0.0001917377517643981,speaker-53_emotion-joy,45766,868,14,2.63541474265437,4,0.11293355776959411
14.0,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.42857142857142855,7.357142857142857,6.285714285714286,0.41624750889653644,0.40593284982375105,0.010314659072785393,14.0,0.07142857142857142,0.0,0.35714285714285715,0.35714285714285715,7.357142857142857,8.142857142857142,0.4058264818928418,0.4067344672855737,-0.0009079853927319026,14.0,0.07142857142857142,0.0,0.35714285714285715,0.35714285714285715,7.357142857142857,8.142857142857142,0.4058264818928418,0.4067344672855737,-0.0009079853927319026,speaker-5_emotion-fear,45752,882,14,2.627591231512645,8,0.1201067492351696
14.0,0.07142857142857142,0.21428571428571427,0.42857142857142855,0.5,7.285714285714286,5.428571428571429,0.49153276488344044,0.48811591321001985,0.0034168516734205956,14.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.35714285714285715,7.571428571428571,6.928571428571429,0.4880106624024683,0.48838684417009465,-0.0003761817676263268,14.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.35714285714285715,7.571428571428571,6.928571428571429,0.4880106624024683,0.48838684417009465,-0.0003761817676263268,speaker-5_emotion-neutral,45850,784,14,2.6380330494471957,4,0.11165654571932271
14.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.7857142857142857,6.571428571428571,4.928571428571429,0.32318160201322854,0.3061624252278613,0.01701917678536724,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5714285714285714,7.357142857142857,5.5,0.31034777941910324,0.30714964235048636,0.0031981370686168797,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5714285714285714,7.357142857142857,5.5,0.31034777941910324,0.30714964235048636,0.0031981370686168797,speaker-6_emotion-neutral,45752,882,14,2.607133668566507,13,0.12768905408448103
14.0,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.5714285714285714,7.285714285714286,5.5,0.39519626349941755,0.3800454403239895,0.015150823175428041,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,7.428571428571429,6.214285714285714,0.38182783226273115,0.38107378118835,0.0007540510743811457,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,7.428571428571429,6.214285714285714,0.38182783226273115,0.38107378118835,0.0007540510743811457,speaker-7_emotion-anger,45738,896,14,2.6349506564438343,9,0.12131171437992051
14.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.5714285714285714,7.214285714285714,6.285714285714286,0.499247355285154,0.4948182643435559,0.004429090941598102,14.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.2857142857142857,7.571428571428571,7.714285714285714,0.4948324472973304,0.49515787265031164,-0.00032542535298124564,14.0,0.07142857142857142,0.14285714285714285,0.35714285714285715,0.2857142857142857,7.571428571428571,7.714285714285714,0.4948324472973304,0.49515787265031164,-0.00032542535298124564,speaker-8_emotion-anger,45752,882,14,2.6351109572819302,4,0.11114170775485008
14.0,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.2857142857142857,7.428571428571429,7.642857142857143,0.6149375171720387,0.6137055707819307,0.0012319463901080407,14.0,0.0,0.14285714285714285,0.35714285714285715,0.21428571428571427,7.571428571428571,7.928571428571429,0.6139781551215849,0.6137793678627348,0.0001987872588501416,14.0,0.0,0.14285714285714285,0.35714285714285715,0.21428571428571427,7.571428571428571,7.928571428571429,0.6139781551215849,0.6137793678627348,0.0001987872588501416,speaker-8_emotion-fear,45850,784,14,2.6449200298104967,1,0.10427587616961258
14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5,7.071428571428571,6.285714285714286,0.45618235030354615,0.44810226331857494,0.008080086984971202,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.35714285714285715,7.571428571428571,7.428571428571429,0.44898691976606886,0.44865575797530394,0.00033116179076492225,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.35714285714285715,7.571428571428571,7.428571428571429,0.44898691976606886,0.44865575797530394,0.00033116179076492225,speaker-9_emotion-joy,45850,784,14,2.6214459453310286,7,0.11861589301565356
14.0,0.14285714285714285,0.21428571428571427,0.5,0.5,6.5,4.928571428571429,0.3616153318608796,0.34337855803296496,0.01823677382791461,14.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.5714285714285714,7.428571428571429,5.785714285714286,0.3472490065124516,0.344483659982844,0.002765346529607582,14.0,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.5714285714285714,7.428571428571429,5.785714285714286,0.3472490065124516,0.344483659982844,0.002765346529607582,speaker-9_emotion-tenderness,45752,882,14,2.5829952065906827,12,0.1278125639359321
